Date,Hour,cleaned_tweets,RTs,Followers,Following,Sentiment
2016-05-10,20:43,Electronic Arts reports better than expected revenue and profit $EA,35.0,361.0,901.0,1
2016-05-10,20:43,Electronic Arts reports better than expected revenue and profit $EA,35.0,2066.0,1829.0,1
2016-05-10,20:42,Electronic Arts reports better than expected revenue and profit $EA,35.0,51.0,292.0,1
2016-05-10,20:42,Electronic Arts reports better than expected revenue and profit $EA#Forex,,364.0,360.0,1
2016-05-10,20:42,Electronic Arts reports better than expected revenue and profit $EA,35.0,31.0,87.0,1
2016-05-10,20:42,Electronic Arts reports better than expected revenue and profit $EA,35.0,5382.0,740.0,1
2016-05-10,20:42,Electronic Arts reports better than expected revenue and profit $EA,35.0,1031.0,1234.0,1
2016-05-10,20:41,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,9.0,62.0,155.0,1
2016-05-10,20:41,Electronic Arts reports better than expected revenue and profit $EA,43.0,10964271.0,1062.0,1
2016-05-10,20:41,$EA Why is Wilson Andrew CEO dumping shares on open market ? I got tired of WS games and now only buy when a CFO or CEO buy on open market,,10.0,11.0,1
2016-05-10,20:39,Large Call Buying $TCK $MO $ATVI $LBTYK $EA $SM $FB $XPO $FOSL $SIG $NGD $EIX $KORS $ANF $BHI $CSCO,,4641.0,2563.0,1
2016-05-10,20:38,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,9.0,322.0,127.0,1
2016-05-10,20:33,"Good earnjngs after the close, $FIVN $FVE $EA $ESIO $BUFF",,18427.0,5218.0,1
2016-05-10,20:32,something to be happy about $EA,,8197.0,2055.0,1
2016-05-10,20:31,Electronic Arts (EA) Stock Surges in After-Hours Trading on Q4 Earnings Beat $EA,,15.0,,1
2016-05-10,20:31,#stocks what moves aftermarket $EA $TREE $BUFF,,1036.0,54.0,1
2016-05-10,20:28,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,9.0,83.0,,1
2016-05-10,20:28,Electronic Arts $EA Stock Surges in After-Hours Trading on Q4 Earnings Beat #StockAction,,2754.0,33.0,1
2016-05-10,20:28,Electronic Arts $EA Stock Surges in After-Hours Trading on Q4 Earnings Beat,,2250.0,1222.0,1
2016-05-10,20:28,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,14.0,24770.0,252.0,1
2016-05-10,20:28,Nice and might run more part2 $MAS $ESRX $EA $UUP $TMUS $BUD $VNTV $GOOGL $CAA $GOOG $CME $CMG $DRI $RXMD $ILMN $ARMK,,658.0,21.0,1
2016-05-10,20:28,"I love earnings plays. All the fun of Vegas except that I win more often than in Vegas. $EA, $RAX, and $SCTY were all good to me today.",,4.0,12.0,1
2016-05-10,20:28,$EA this trader had better luck than the FOSL trader... Or maybe the same trader... Well he nailed it here …,2.0,737.0,325.0,1
2016-05-10,20:27,$EA came in above consensus estimates on bot earnings per share and revenue. #Stocks #Investing #Finance #Earnings,,52.0,65.0,1
2016-05-10,20:27,$EA came in above consensus estimates on bot earnings per share and revenue. #Stocks #Investing #Finance #Earnings,,1217.0,659.0,1
2016-05-10,20:27,Trade-Ideas: Electronic Arts $EA Is Today's Post-Market Leader Stock $EA,,2250.0,1222.0,1
2016-05-10,20:26,Moving afterhours: $FUEL +15.61% $EA +6.83% $BUFF +2.60% $FOSL -22.07% $DIS -6.21% #stocks,2.0,2516.0,4688.0,1
2016-05-10,20:25,Moving afterhours: $FUEL +15.61% $EA +6.83% $BUFF +2.60% $FOSL -22.07% $DIS -6.21% #stocks,2.0,11763.0,4434.0,1
2016-05-10,20:25,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,9.0,695.0,462.0,1
2016-05-10,20:25,Moving afterhours: $FUEL +15.61% $EA +6.83% $BUFF +2.60% $FOSL -22.07% $DIS -6.21% #stocks,2.0,5060.0,511.0,1
2016-05-10,20:23,StockTwits: Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,,907.0,33.0,1
2016-05-10,20:23,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,9.0,188.0,17.0,1
2016-05-10,20:23,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,14.0,5163.0,990.0,1
2016-05-10,20:22,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,9.0,5163.0,990.0,1
2016-05-10,20:22,"Electronic Arts beats by $0.08, beats on revenue $EA follows earnings beat of $ATVI",,2675.0,3007.0,1
2016-05-10,20:22,"Electronic Arts beats by $0.08, beats on revenue $EA",,277.0,539.0,1
2016-05-10,20:20,$EA Adj EPS $0.50 vs $0.42 est. Sales $924MM vs $889MM est. 9.4MM unique players across Battlefield titles in Q4. #SPXearn…,2.0,349.0,851.0,1
2016-05-10,20:19,$EA: New SEC Filing for EA: Form 8-K (No. 0000712515-16-000097):,,137.0,5.0,1
2016-05-10,20:19,"Sold May13 $EA iron fly 4 tonite's AMC earnings, IV crush &amp; not expected move #EA #earnings",,11.0,3.0,1
2016-05-10,20:19,Watchout $EA for tomorrow.,,1419.0,979.0,0
2016-05-10,20:19,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,83.0,,1
2016-05-10,20:18,"#BREAKING: Electronic Arts $EA Q4 Non-GAAP Earnings Per Share (EPS) beats estimates, $0.5 vs. $0.42 expected",4.0,83.0,,1
2016-05-10,20:18,"Electronic Arts Jumps 5% on FYQ4 Earnings Beat, Higher ’17 View - Tech Trader Daily - $EA $ATVI $TTWO $GLUU $ZNGA",,8052.0,262.0,1
2016-05-10,20:17,$EA + $4.20 after hours // #fourtwentyalgo,,2816.0,4914.0,1
2016-05-10,20:16,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,3.0,864.0,2165.0,1
2016-05-10,20:16,"If $ea can properly release its upcoming titles this year with few bugs, they'll beat again in 3Q and 4Q",,208.0,1423.0,1
2016-05-10,20:16,$EA this trader had better luck than the FOSL trader... Or maybe the same trader... Well he nailed it here,2.0,19232.0,89.0,1
2016-05-10,20:15,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,3.0,840.0,1764.0,1
2016-05-10,20:15,Electronic Arts Reports Q4 Fy16 And FULL YEAR FY16 FINANCIAL RESULTS $EA,,288.0,27.0,1
2016-05-10,20:14,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,3.0,2444.0,2343.0,1
2016-05-10,20:14,$EA says Star Wars™ Battlefront™ expanded our player base as &gt; 15% of Star Wars™ Battlefront™ players were new to the EA ecosystem,,6272.0,409.0,1
2016-05-10,20:14,"Nice job $EA, now comes the real nail biter. Let's do it $DIS. Been waiting 8 months for this.",,7.0,28.0,1
2016-05-10,20:14,$EA earnings: the company beats renenuve estimates,,938.0,2104.0,1
2016-05-10,20:13,Electronic Arts is spiking after earnings: Video game stocks $EA and $ATVI now 2 for 2 on earnings,9.0,506191.0,122584.0,1
2016-05-10,20:13,$EA earnings: beats revenue and EPS estimates. All you need to know is right here.,,938.0,2104.0,1
2016-05-10,20:12,$EA FY17 guide: Net Revenue $4.9B ($4.84B est). Adj EPS $3.50 ($3.46E). #consumer #videogames,,6272.0,409.0,1
2016-05-10,20:12,"Electronic Arts ends fiscal year with beat, forecast also better than expected. $EA up 5%+.",,3927.0,1660.0,1
2016-05-10,20:11,$EA Adj EPS $0.50 vs $0.42 est. Sales $924MM vs $889MM est. 9.4MM unique players across Battlefield titles in Q4. #SPXearnings,2.0,6274.0,409.0,1
2016-05-10,20:10,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,5.0,130.0,452.0,1
2016-05-10,20:10,"RT CNBC ""EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA … """,,1019.0,1651.0,0
2016-05-10,20:09,"$EA nice, punched through 68 mark on earnings",,2398.0,514.0,1
2016-05-10,20:09,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,279.0,240.0,1
2016-05-10,20:09,$EA - pop! #earnings,,7308.0,223.0,1
2016-05-10,20:09,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,62705.0,55.0,1
2016-05-10,20:08,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,5.0,351.0,1636.0,1
2016-05-10,20:08,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,1509.0,957.0,1
2016-05-10,20:07,CNBCnow: EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,,892.0,33.0,1
2016-05-10,20:07,"$EA Q4 $0.50 vs $0.42 est, R$924M v $886Me- Guides Q1 -$0.05 vs $0.17est",,102259.0,552.0,1
2016-05-10,20:06,hopefully this lunch money $EA trade works out. I sold a weekly put spread to buy a May call calendar.,,2806.0,32.0,1
2016-05-10,20:06,Диванная аналитика сработала $EA + 6%,,2877.0,65.0,1
2016-05-10,20:05,"$EA It's in the game: Electronic Arts beats by $0.08, beats on revs; guides FY17 EPS above consensus, revs above consensus",,268.0,83.0,1
2016-05-10,20:05,"$EA rev beat, weak guidance",,1039.0,88.0,1
2016-05-10,20:05,$EA beats and guides up,,3102.0,10.0,1
2016-05-10,20:05,"$EA reported earnings of $0.50, consensus was $0.42, Earnings Whisper was $0.45 via #whisperbeat",,6850.0,5723.0,1
2016-05-10,20:05,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,5.0,336.0,299.0,1
2016-05-10,20:05,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,13558.0,2182.0,1
2016-05-10,20:04,Tell Grasso $ATVI OWNS $KING NOT $TTWO - unreal. $EA,,3497.0,1429.0,1
2016-05-10,20:04,"RT MarketCurrents: Electronic Arts beats by $0.08, beats on revenue $EA,",,4207.0,4931.0,1
2016-05-10,20:04,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,734.0,323.0,1
2016-05-10,20:04,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,131.0,107.0,1
2016-05-10,20:04,"$EA poppin, we warned shorts uv thu megaphone",1.0,593.0,869.0,1
2016-05-10,20:03,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,5.0,114.0,1424.0,1
2016-05-10,20:03,"$EA Guidance - - FY2017 EPS $3.50 vs. $3.50 estimate, in line - FY2017 Revenues $4.9B vs. 4.86B estimate, beat",,2541.0,314.0,1
2016-05-10,20:03,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,76.0,72.0,1
2016-05-10,20:03,$EA nice beat 🔥🚀🚀☑️,,2304.0,63.0,1
2016-05-10,20:03,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,690.0,2857.0,1
2016-05-10,20:03,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA #Forex,,362.0,360.0,0
2016-05-10,20:03,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA …,12.0,19988.0,14601.0,1
2016-05-10,20:03,"Gamers continuing to win, $ATVI last week, $EA today",,27168.0,253.0,1
2016-05-10,20:03,"$EA EA Sees FY17 Adj. EPS ~$3.50 vs $3.50 Est., Sales $4.9B vs $4.86B est.",,599.0,427.0,1
2016-05-10,20:03,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA,7.0,2337075.0,968.0,1
2016-05-10,20:03,Electronic Arts Q4 EPS of 50c beats by 8c. Revenue of $924m beats by $35m. $EA #earnings #stocks,,5060.0,511.0,1
2016-05-10,20:03,EARNINGS: Elec. Arts Q4 EPS $0.50 Adj. vs. $0.42 Est.; Q4 Revs. $924M vs. $889M Est. • $EA,18.0,172476.0,61.0,1
2016-05-10,20:03,"Electronic Arts beats by $0.08, beats on revenue $EA",,306.0,1.0,1
2016-05-10,20:03,"Electronic Arts beats by $0.08, beats on revenue $EA",,2235.0,29.0,1
2016-05-10,20:03,"Electronic Arts beats by $0.08, beats on revenue $EA",,3568.0,30.0,1
2016-05-10,20:03,"Electronic Arts beats by $0.08, beats on revenue $EA",,21423.0,30.0,1
2016-05-10,20:03,"$EA Sees Q1 Adj. EPS ~$(0.05) vs $0.18 Est., Sales $640M vs $740M Est.",,599.0,427.0,1
2016-05-10,20:03,"$EA: EA Sees Q1 Adj. EPS ~$(0.05) vs $0.18 Est., Sales $640M vs $740M Est.",,268.0,83.0,1
2016-05-10,20:03,"$EA: EA Reports Q4 Adj. EPS $0.50 vs $0.42 Est., Sales $924M vs $888.9M Est.",,268.0,83.0,1
2016-05-10,20:03,"$EA Boom! - Q4 EPS $0.50 vs. $0.42 estimate, beat - Q4 Revenues $924M vs. $889M estimate, beat",,2541.0,314.0,1
2016-05-10,20:02,"$EA Reports Q4 Adj. EPS $0.50 vs $0.42 Est., Sales $924M vs $888.9M Est.",,599.0,427.0,1
2016-05-10,20:02,"$EA poppin, we warned shorts uv thu megaphone",1.0,357.0,25.0,1
2016-05-10,20:02,$EA siempre cumple,,2935.0,305.0,1
2016-05-10,20:02,$EA adj $0.50 vs $0.42 $924M vs $888.9M,,15739.0,384.0,1
2016-05-10,20:02,$EA tear up the research; need to rewrite.,,614.0,244.0,1
2016-05-10,20:02,"#BREAKING: Electronic Arts $EA Q4 Non-GAAP Earnings Per Share (EPS) beats estimates, $0.5 vs. $0.42 expected",4.0,2935.0,305.0,1
2016-05-10,20:02,"#BREAKING: Electronic Arts $EA Q4 Revenue, $924M vs. $888.78M expected",3.0,2935.0,305.0,1
2016-05-10,20:02,"#BREAKING: Electronic Arts $EA Q4 Revenue, $924M vs. $888.78M expected",3.0,464.0,1088.0,1
2016-05-10,20:02,"#BREAKING: Electronic Arts $EA Q4 Non-GAAP Earnings Per Share (EPS) beats estimates, $0.5 vs. $0.42 expected",4.0,464.0,1088.0,1
2016-05-10,20:02,"EA Reports Q4 Adj. EPS $0.50 vs $0.42 Est., Sales $924M vs $888.9M Est. $EA",,49705.0,1500.0,1
2016-05-10,20:01,$EA pop,,228.0,91.0,1
2016-05-10,20:01,"#BREAKING: Electronic Arts $EA Q4 Revenue, $924M vs. $888.78M expected",3.0,60.0,199.0,1
2016-05-10,20:01,"#BREAKING: Electronic Arts $EA Q4 Non-GAAP Earnings Per Share (EPS) beats estimates, $0.5 vs. $0.42 expected",4.0,60.0,199.0,1
2016-05-10,20:01,"#BREAKING: Electronic Arts $EA Q4 Revenue, $924M vs. $888.78M expected",3.0,15081.0,41.0,1
2016-05-10,20:01,"#BREAKING: Electronic Arts $EA Q4 Non-GAAP Earnings Per Share (EPS) beats estimates, $0.5 vs. $0.42 expected",4.0,15081.0,41.0,1
2016-05-10,19:50,pm $DIS $EA $FOSL $JAZZ $ZLTQ $TRXC $NEWR $CPXX $NUAN $ALRM $BUFF API #'s Cramer $FTNT $GOLD $HAS am $M $CSIQ $WEN https:/…,2.0,725.0,290.0,1
2016-05-10,19:50,pm $DIS $EA $FOSL $JAZZ $ZLTQ $TRXC $NEWR $CPXX $NUAN $ALRM $BUFF API #'s Cramer $FTNT $GOLD $HAS am $M $CSIQ $WEN,3.0,15747.0,384.0,0
2016-05-10,19:48,wish they sell $EA I want,,1193.0,2634.0,1
2016-05-10,19:43,PM #earnings $DIS $EA $FOSL $KGC $REXX $CJES $XON $PSEC $NUAN $SCSC $WATT $JAZZ $CPXX $ZAGG https:/…,6.0,22960.0,5702.0,1
2016-05-10,19:38,"Today after hours $Fosl, $EA, $jazz, and $M tomorrow in the AM. I like $fosl purses but I don't have much faith in them to do well lol",,1582.0,2233.0,1
2016-05-10,19:38,Electronic Arts tonight. It hasn't missed since 2013. $EA,,2223.0,411.0,1
2016-05-10,19:31,"My #Earnings trades- Short the $EA 13 K 67.5 C , Short the $M 13 K 39.5 C and Short the $DIS 13 K 103 P",,4826.0,172.0,1
2016-05-10,19:14,Aggressively trading short expiration: $ALB $ATVI $BAC $EA $FOSL $JCP $MT via,,1115.0,18.0,1
2016-05-10,19:04,"Upcoming #earnings conference calls, webcasts $PVCT $FIVN $FOSL $JAZZ $PLNT $ZGNX $BUFF $CALL $DIS $EA $FOGO $FUEL",,17896.0,3379.0,1
2016-05-10,19:03,PM #earnings $DIS $EA $FOSL $KGC $REXX $CJES $XON $PSEC $NUAN $SCSC $WATT $JAZZ $CPXX $ZAGG https:/…,6.0,7053.0,467.0,1
2016-05-10,19:02,#Disney Firing On All Cylinders But #StarWars Success Can’t Be Recreated Each Quarter $DIS $EA $HD $NEWR $SHAK,,1571.0,522.0,1
2016-05-10,18:36,"It is another busy week with major earnings announcements from $DIS, $EA, and $NVDA",,10242.0,682.0,1
2016-05-10,18:34,"*holds breath* trading earnings, holding overnight $VEC $EA $NUAN",,6.0,41.0,1
2016-05-10,18:30,$EA #Options volume chart in animation. More with #OptionsPro FREE app at,,50.0,5.0,1
2016-05-10,18:30,U slackin if yeen heard GLOW $EA$ON TEAR$ EP by yet just click the link #np on #SoundCloud,3.0,1489.0,1997.0,1
2016-05-10,18:27,Been bumpin Glow $ea$on Tear$ since it dropped.. that #FBBz shit is lit.,1.0,1489.0,1997.0,1
2016-05-10,18:25,#Earnings Tomorrow-P2 $CIVI $CJES $COKE $CORI $CORR $CPIX $CPRX $CPXX $CSLT $CYTX $DGLY $DIS $EA $ECPG …,1.0,480.0,1720.0,1
2016-05-10,18:22,$EA looks like it needs a c of wave 2 down under 60.,,201.0,89.0,1
2016-05-10,18:21,Wondering about risks of $EA? The 21-day volatility is 6.87%,,1351.0,1497.0,1
2016-05-10,18:10,"$EA - BUY Signal at 64.52 on May 09, 16 By , Trading Robot#Stockstowatch #Stockmarket #trading #trade #investing",,319.0,5.0,1
2016-05-10,18:03,Upcoming #earnings reports $ALRM $BUFF $EA $XONE $FOSL $JAZZ $PNTM $DIS $ZAGG $M $NTES $SINA $WB $KSS $RL,,17896.0,3379.0,1
2016-05-10,18:03,Electronic Arts $EA Stock Drops Ahead of Today's Q4 Earnings,,2250.0,1222.0,1
2016-05-10,18:03,Electronic Arts $EA Stock Drops Ahead of Today's Q4 Earnings #StockAction,,2753.0,32.0,1
2016-05-10,17:54,Electronic Arts’ $EA “Buy” Rating Reiterated at Stifel Nicolaus,1.0,929.0,,0
2016-05-10,17:40,Who wins the video-game Heisman on each top 25 team? $EA $ATVI,,2668.0,3006.0,1
2016-05-10,17:38,$ea looks like an earnings pop 10% to 70 coming.,,156.0,284.0,1
2016-05-10,17:28,FOSL trader sells 4k MAY.13 PUT 35 plus buys may.20 call 40.5 AND SELLS may.13 call 46 FOR 1.3$ debit into EPS...wonder if…,4.0,735.0,322.0,1
2016-05-10,17:24,(1 of 2) Electronic Arts Inc. reports earnings today after the close #gaming $GAMR $EA,1.0,736.0,15.0,1
2016-05-10,17:23,FOSL trader sells 4k MAY.13 PUT 35 plus buys may.20 call 40.5 AND SELLS may.13 call 46 FOR 1.3$ debit into EPS...wonder if…,4.0,14016.0,5497.0,1
2016-05-10,17:23,FOSL trader sells 4k MAY.13 PUT 35 plus buys may.20 call 40.5 AND SELLS may.13 call 46 FOR 1.3$ debit into EPS...wonder if…,4.0,13174.0,7491.0,1
2016-05-10,17:23,FOSL trader sells 4k MAY.13 PUT 35 plus buys may.20 call 40.5 AND SELLS may.13 call 46 FOR 1.3$ debit into EPS...wonder if…,4.0,2501.0,3735.0,1
2016-05-10,17:23,FOSL trader sells 4k MAY.13 PUT 35 plus buys may.20 call 40.5 AND SELLS may.13 call 46 FOR 1.3$ debit into EPS...wonder if same $EA trader,4.0,19234.0,89.0,1
2016-05-10,17:21,(1 of 2) Electronic Arts Inc. reports earnings today after the close #gaming $GAMR $EA,1.0,984.0,2258.0,1
2016-05-10,17:12,"$EA is reporting today AMC, and is a potential signal for today EPS est $0.43 Rev est $890.37M",,28.0,,1
2016-05-10,17:05,Thanks for joining the podcast last night! We'll see how $DIS $EA &amp; $NEWR do after the bell! h…,2.0,12030.0,588.0,1
2016-05-10,17:05,$TCEHY Board of Directors should be aggressively putting $GLUU in play with $AMZN $NFLX $DIS $TCEHY $EA (while they still can).,,859.0,2023.0,1
2016-05-10,17:04,Thanks for joining the podcast last night! We'll see how $DIS $EA &amp; $NEWR do after the bell!,2.0,1539.0,302.0,1
2016-05-10,16:54,EA Quotes See Here ---&gt; $EA $BKD $OCN #tradeideas,,41.0,40.0,1
2016-05-10,16:52,Electronic Arts reports earnings May 10. What to watch: - Star Wars update - Rising digital tide - Mobile games $EA,,133.0,145.0,1
2016-05-10,16:46,"$EA trader sells 5k MAY.13, 2016 PUT 61 plus buy MAY.20 CALL 64.5 and sells MAY.13 CALL 68 for 0.89$ debit into EPS",3.0,55.0,69.0,1
2016-05-10,16:45,Nabeurs komen $DIS en $EA met de cijfers. Bij #Disney kijken #beleggers vooral naar het aantal klanten van #ESPN. #EA gaat om verkoopcijfers,,3087.0,3144.0,1
2016-05-10,16:44,AH #earnings $DIS $EA $FOSL $KGC $REXX $CJES $XON $PSEC $NUAN $SCSC $WATT $JAZZ $CPXX $ZAGG https:/…,2.0,20.0,89.0,1
2016-05-10,16:44,-*.PrEeMo00oHhHhH*. X MuHh XUngA Q $eA tUuH viDAaAh PiEeEeEn$saA que hay primos que escribe así. +GrRrAziAZHHh** $HuRmAniTo Tu Shi que SaeS.,,399.0,2336.0,1
2016-05-10,16:42,Server browser confirmed for Battlefield 1 $EA,1.0,81.0,411.0,1
2016-05-10,16:42,AH #earnings $DIS $EA $FOSL $KGC $REXX $CJES $XON $PSEC $NUAN $SCSC $WATT $JAZZ $CPXX $ZAGG https:/…,2.0,52.0,12.0,1
2016-05-10,16:41,Server browser confirmed for Battlefield 1 $EA,1.0,23764.0,405.0,1
2016-05-10,16:41,Server browser confirmed for Battlefield 1 $EA,,713.0,1.0,1
2016-05-10,16:40,"$EA trader sells 5k MAY.13, 2016 PUT 61 plus buy MAY.20 CALL 64.5 and sells MAY.13 CALL 68 for 0.89$ debit into EPS",3.0,735.0,322.0,1
2016-05-10,16:39,AH #earnings $DIS $EA $FOSL $KGC $REXX $CJES $XON $PSEC $NUAN $SCSC $WATT $JAZZ $CPXX $ZAGG,3.0,19.0,9.0,1
2016-05-10,16:34,Earnings Next Week – 5/9 – 5/13 reporting after the close $EA $FOSL $GALE $JAZZ $KGC $DIS,2.0,628.0,439.0,1
2016-05-10,16:32,"$EA trader sells 5k MAY.13, 2016 PUT 61 plus buy MAY.20 CALL 64.5 and sells MAY.13 CALL 68 for 0.89$ debit into EPS",3.0,13514.0,7786.0,1
2016-05-10,16:32,Earnings Next Week – 5/9 – 5/13 reporting after the close $EA $FOSL $GALE $JAZZ $KGC $DIS,3.0,726048.0,2444.0,1
2016-05-10,16:31,"$EA trader sells 5k MAY.13, 2016 PUT 61 plus buy MAY.20 CALL 64.5 and sells MAY.13 CALL 68 for 0.89$ debit into EPS",3.0,19234.0,89.0,1
2016-05-10,16:18,Listen to Flowers by Dally $ea #np on #SoundCloud,1.0,1826.0,915.0,0
2016-05-10,16:18,Listen to New Sheets (Prod. CELESTIALYT TRAXX) by Dally $ea #np on #SoundCloud,1.0,1826.0,915.0,1
2016-05-10,16:12,$JD $SCTY $JUNO $STMP $LL $CA $DIS $EA $FOSL $JAZZ $M $JACK $SINA $NTES $YRD $PRGO $HIMX $NVDA $SHAK $JCP $BITA $AGN https:…,34.0,6766.0,2644.0,0
2016-05-10,16:07,🔥GLOW $EA$ON🔥 TEAR$💦 EP - SoundCloud Listen to 🔥GLOW $EA$ON🔥 TEAR$💦 EP by #np on #SoundCloud …,1.0,149.0,73.0,1
2016-05-10,15:59,PM #earnings $DIS $EA $FOSL $KGC $REXX $CJES $XON $PSEC $NUAN $SCSC $WATT $JAZZ $CPXX $ZAGG https:/…,5.0,22959.0,5702.0,1
2016-05-10,15:45,"Turnaround Tuesday for Oil &amp; Bonds. Data vs. Chinese Data. Discussed: $RAX, $HTZ, $FOSL, $DIS, $AGN, $EA #investools",,16512.0,117.0,0
2016-05-10,15:39,Watch These 2 Things When Electronic Arts Reports Q1 Earnings $EA,,1571.0,522.0,1
2016-05-10,15:24,"5 #Stocks To Watch This Week - May 10, 2016 $DIS $EA $JWN $FOSL $SHAK",,1568.0,521.0,1
2016-05-10,15:20,"Take a Listen to "" Guala $ea$on"" Ft Cdot Honcho by millzdelaghetto #np on #SoundCloud",7.0,1193.0,275.0,1
2016-05-10,15:19,"Take a Listen to "" Guala $ea$on"" Ft Cdot Honcho by millzdelaghetto #np on #SoundCloud",7.0,22244.0,12966.0,1
2016-05-10,15:00,#Earnings Today-P3 $EA $ECPG $ENSG $ERN $ESIO $EVRI $EXAM $FF $FIVN $FMD $FNGN $FOGO $FOR $FOSL $FSFR,,160.0,64.0,0
2016-05-10,14:29,$EA:US Stanford University Business Program Takes Root in East Africa #ELECTRONIC ARTS INC #NASDAQ,,2744.0,276.0,1
2016-05-10,14:29,PM #earnings $DIS $EA $FOSL $KGC $REXX $CJES $XON $PSEC $NUAN $SCSC $WATT $JAZZ $CPXX $ZAGG https:/…,2.0,6848.0,5723.0,1
2016-05-10,14:28,PM #earnings $DIS $EA $FOSL $KGC $REXX $CJES $XON $PSEC $NUAN $SCSC $WATT $JAZZ $CPXX $ZAGG,5.0,7525.0,255.0,1
2016-05-10,13:41,5 Stocks to Watch this Week 5/9 - $DIS $EA $FOSL $SHAK $JWN,,2668.0,3004.0,1
2016-05-10,13:25,Check out GLOW $EA$ON TEAR$ EP with features from and #np on #Soundcloud #glowseason …,4.0,43.0,8.0,1
2016-05-10,13:24,🔥GLOW $EA$ON🔥 TEAR$💦 EP - SoundCloud Listen to 🔥GLOW $EA$ON🔥 TEAR$💦 EP by #np on #SoundCloud,2.0,81209.0,10.0,1
2016-05-10,13:19,#Stocks hoy reportan $DIS $EA entre otros,,5308.0,2387.0,1
2016-05-10,13:10,Top Earnings Tues 5/10 After: $ALB $AMBC $BUFF $CALL $CJES $CPXX $DIS $EA $EXAM $FOSL $GALE $JAZZ $KGC $NUAN $PSEC $TROV $XON $XONE $ZAGG,,19189.0,242.0,0
2016-05-10,13:00,"$DIS, $EA, $FOSL, $SODA reporting today. See last 4 qrtrs of price movement history on the earnings announcement.",,129.0,5.0,1
2016-05-10,12:44,support still showing up at $61.50 in $EA. I'm patiently waiting for this bad boy to break down.,1.0,33.0,66.0,1
